1.162553110325280592e+01,5.725031281472213074e+00
1.159667242688151134e+01,5.746613971373637497e+00
1.160790484582842197e+01,5.630555131687367876e+00
1.160986331887557554e+01,5.725031281472213074e+00
1.162460946887767399e+01,5.723578600421155294e+00
1.066789538534311532e+01,5.726172673726614981e+00
1.161562353372014478e+01,5.615665150914029624e+00
1.159350430871699800e+01,4.883254493850520461e+00
1.156654650324441214e+01,5.633512375255592453e+00
1.155502607355527189e+01,5.721710867641224496e+00
1.161447149075123164e+01,4.767091891232031919e+00
1.158866572824756069e+01,5.626871547593615297e+00
1.032619944076324714e+01,5.726276436658833902e+00
1.162599192044037011e+01,5.099340800195317769e+00
1.161401067356366568e+01,5.298358104190191042e+00
1.068223832030609266e+01,5.725031281472213074e+00
1.162553110325280592e+01,5.500903347880488958e+00
1.162299660872119311e+01,5.722956022827845324e+00
1.161879165188465812e+01,5.589880062257758908e+00
1.161228260911029508e+01,5.726483962523269966e+00
1.162599192044037011e+01,5.075682851649525595e+00
1.161815802825175581e+01,5.723371074556718341e+00
1.162725916770617651e+01,5.617117831965086516e+00
1.162386064094787841e+01,5.723059785760063356e+00
1.162460946887767399e+01,5.670451979125338937e+00
1.159546278176415157e+01,5.713409833063753496e+00
1.162443666243233586e+01,5.616391491439557626e+00
1.162553110325280592e+01,5.724927518539994153e+00
1.162587671614347862e+01,5.736445204016235699e+00
1.162391824309632504e+01,5.590035706656086845e+00
1.162414865169010625e+01,5.723163548692281388e+00
1.062452096756350528e+01,5.699609363078707247e+00
8.264330537149570333e+00,5.726899014252143871e+00
1.161879165188465812e+01,5.618051698355052359e+00
1.156285996574388797e+01,5.633512375255592453e+00
1.161815802825175581e+01,5.722956022827845324e+00
7.850516702715692574e+00,5.087511825922421238e+00
1.161815802825175581e+01,5.722956022827845324e+00
1.162299660872119311e+01,5.726639606921597903e+00
1.161066974895381421e+01,5.713409833063753496e+00
1.156568247101772506e+01,5.723578600421155294e+00
7.837325810721630148e+00,5.673046052430798625e+00
1.159655722258461985e+01,5.778157902768028542e+00
1.162576151184658713e+01,5.713306070131534575e+00
1.162547350110435929e+01,5.525806451612902848e+00
1.156378160011901812e+01,5.722125919370097513e+00
1.067348279374234643e+01,5.304998931852168198e+00
1.206457467870589717e+01,5.721710867641224496e+00
3.943305371495710254e+00,5.726172673726614981e+00
1.162604952258881674e+01,5.598751792962431750e+00
1.162766238274529407e+01,5.192312387462996170e+00
1.162587671614347862e+01,5.630295724356821907e+00
1.162783518919063219e+01,5.723163548692281388e+00
1.209746550546838861e+01,5.733436078981902106e+00
1.162386064094787841e+01,5.726224555192723997e+00
1.162236298508829258e+01,5.700128177739799185e+00
1.209740790331994376e+01,5.723474837488937261e+00
1.162691355481550204e+01,5.726795251319925839e+00
1.162460946887767399e+01,5.726172673726614981e+00
1.162766238274529407e+01,5.726795251319925839e+00
1.138590616571871195e+01,5.722956022827845324e+00
1.162731676985461959e+01,5.616599017303994579e+00
1.044583910308495867e+01,5.725083162938322090e+00
4.045088367799253959e+00,5.721710867641224496e+00
1.162386064094787841e+01,5.527362895596178660e+00
1.162541589895591265e+01,5.726795251319925839e+00
1.162570390969814227e+01,5.726172673726614981e+00
7.849825476934343627e+00,5.724616229743339169e+00
9.740155182476739171e+00,5.723578600421155294e+00
1.162184456575227998e+01,5.632059694204534672e+00
1.159511716887347710e+01,5.722956022827845324e+00
1.158705286809107982e+01,5.722956022827845324e+00
1.159505956672503046e+01,5.726899014252143871e+00
1.137196644579485216e+01,5.735148167363505856e+00
1.162184456575227998e+01,5.732709738456373216e+00
4.068417237919760510e+00,5.724149296548356247e+00
1.162553110325280592e+01,5.513873714407788285e+00
9.738945537359379401e+00,5.700231940672017217e+00
1.162386064094787841e+01,5.726691488387706919e+00
1.156608568605684617e+01,5.626664021729178344e+00
1.161746680247040686e+01,4.872930082094789839e+00
1.162599192044037011e+01,5.722125919370097513e+00
1.209066845195179773e+01,5.618051698355052359e+00
9.734337365483723303e+00,5.633512375255592453e+00
1.162553110325280592e+01,5.726795251319925839e+00
4.057933646902644576e+00,5.725290688802759043e+00
1.162553110325280592e+01,5.726795251319925839e+00
1.159811248059265409e+01,5.617117831965086516e+00
1.162553110325280592e+01,4.889843440046387713e+00
1.162789279133907705e+01,5.672942289498580593e+00
1.162357263020565057e+01,5.726172673726614981e+00
1.155992225617315583e+01,5.590762047181614847e+00
1.162541589895591265e+01,5.723371074556718341e+00
1.162184456575227998e+01,5.633512375255592453e+00
1.160375749114033184e+01,5.630347605822931811e+00
7.820102768336365529e+00,5.510968352305672724e+00
1.161585394231392776e+01,4.882891323587755572e+00
1.162553110325280592e+01,5.722177800836206529e+00
7.847290982402734372e+00,5.738935514389477355e+00
1.162553110325280592e+01,5.722956022827845324e+00
