1.486243463534405862e+01,2.647087290322767217e+01
0.000000000000000000e+00,5.000000000000000000e+01
9.874097223708433457e-02,4.808642350405264665e+01
8.475547888805647290e+01,6.346419098717747787e+00
1.254590896819574510e+02,4.073364722589987608e+00
2.631651401516307170e-05,4.997435676723096520e+01
7.164016908728146404e+01,8.060348350742437162e+00
5.891595982597324088e-01,4.472170131225804823e+01
1.360000000000000000e+02,4.000000000000000000e+00
9.451440734318297121e-01,4.336297971177590682e+01
9.994293772284268584e+01,5.003570368830939863e+00
1.703329137562424123e+01,2.507565427075003583e+01
2.242424383199897786e+00,4.016368248053836965e+01
2.917643895486963374e-02,4.880495297118912390e+01
3.084694039593344428e+01,1.850703148200767600e+01
3.732608201378866841e+00,3.727214107282654254e+01
6.334513836975919787e+01,9.567629618110988332e+00
2.166713249081324477e+01,2.252922569188297786e+01
6.223595535799701928e+00,3.433281412278503808e+01
1.360000000000000000e+02,4.000000000000000000e+00
1.313721203049865949e+02,4.013704792922644593e+00
9.270700945914202862e+01,5.536564703223929129e+00
4.035262386116609434e+01,1.517341348955270064e+01
5.916213666954996597e+01,1.050256685618464125e+01
6.067692870970410013e+01,1.008891191521774822e+01
2.897830430492428722e+00,3.880143574909237714e+01
9.477698329629785690e+01,5.361171561664379581e+00
1.107033505962543387e+02,4.460287613152223329e+00
9.204211126882732685e+00,3.095315560783340203e+01
2.390485363630035209e+01,2.141183516264759845e+01
3.652487875305239129e+01,1.639800091219201761e+01
1.287971130458945481e+02,4.033649166159583466e+00
7.480252712906488455e+01,7.620860755390323149e+00
6.719822065389169552e+01,8.871871472423780602e+00
0.000000000000000000e+00,5.000000000000000000e+01
2.105406737055146493e+01,2.300368478483087387e+01
1.924694386815498603e+01,2.379050973199109364e+01
2.589121843323920480e-01,4.662668030810353770e+01
1.111401697060122373e+01,2.939126070375731814e+01
7.362663065263939188e+01,7.788514071013676876e+00
1.140356086628183903e+02,4.340019266422893374e+00
7.131135368681050579e+01,8.171798879073625343e+00
6.930975383821274249e+01,8.460786618724831953e+00
3.475198127177411322e+01,1.700368974579150461e+01
2.518814309634457516e+00,3.944484601766438914e+01
4.559853294476276631e+00,3.605105145430632518e+01
9.719440709997503802e+01,5.198814969424995880e+00
8.155841769163279764e+01,6.732820630106002291e+00
6.514940949829416184e+01,9.242222453345686262e+00
5.466764848016654099e+01,1.148234662427443631e+01
8.698773315569336972e+00,3.139610382010459233e+01
1.187803677691007742e+01,2.860140734379029936e+01
1.132584642397535362e+02,4.366218978886174718e+00
2.008724450951172003e+01,2.351762530127131967e+01
7.848237477545173535e-01,4.461614831782831914e+01
8.995246464367843942e+01,5.761945436326485925e+00
4.035262386116609434e+01,1.517341348955270064e+01
9.815878468646793920e+01,5.119274850153429313e+00
1.339669651205597667e+00,4.224665277039670030e+01
8.914505159932294021e+01,5.835936564075201005e+00
5.140284052913548152e+01,1.230734089621961402e+01
2.812158030993946412e+01,1.956459073138502802e+01
8.309490019225862056e+01,6.460862958077676410e+00
1.029857801997814803e+01,2.991527269501814956e+01
8.036032410524118319e+00,3.214700906857865448e+01
2.854494170935181785e+01,1.954429157565473218e+01
1.098631467327798248e+02,4.500462472247962253e+00
4.188642969565064433e+00,3.657595494503123490e+01
1.735831151184699905e+01,2.495988409894965798e+01
1.342774830016942929e+02,4.001870560860277592e+00
4.370078374706683477e-01,4.569025037642781228e+01
7.006216378403669509e+00,3.304215446698015768e+01
1.586967778137165297e+01,2.581407761060340533e+01
1.824767311441351580e+01,2.437930186210179784e+01
2.970314706156485585e+01,1.906442663011977601e+01
5.290815791476602215e+01,1.180843029247652787e+01
2.682072868184554437e+01,2.012296847637931307e+01
7.711659960894810695e+01,7.253813585996597979e+00
5.712911331877018029e+01,1.084633793067663632e+01
6.208949879971757468e+01,9.814141522731359757e+00
1.400970608171337173e-01,4.762465453427284956e+01
1.360953720623967556e+01,2.731707771007074115e+01
4.607535066815127323e+01,1.353191178334679634e+01
7.890963459132814251e+01,7.008227344240006040e+00
3.239499897884047463e+00,3.811337617871578232e+01
2.053013872756598968e+00,4.065121806524838632e+01
5.633187766227871407e+01,1.109889186629583691e+01
3.489943189093315823e+01,1.695258611566206497e+01
1.120204122649143708e+00,4.306802500313716564e+01
1.230050997950338001e+02,4.120705775113546743e+00
1.069906068992770258e+02,4.619689841030887756e+00
3.909904263914815203e+01,1.574162211632149244e+01
4.806890256338654410e+01,1.299304730401470742e+01
1.048561705381449514e+02,4.724233482726154065e+00
7.279604219627847428e+00,3.276138886695341057e+01
5.006065965293934106e+00,3.543142973377489113e+01
2.287621860377958427e+01,2.195571250454403867e+01
1.182908063051476404e+02,4.215561480942594308e+00
5.482223818006027649e+00,3.482567038709576224e+01
4.315798933471833010e+01,1.433646122838003478e+01
